country_code,year,event_type,acled_total,ucdp_total,gdelt_total
ABW,2014,14,NA,NA,5
ABW,2016,14,NA,NA,3
ABW,2017,14,NA,NA,1
ABW,2018,14,NA,NA,1
ABW,2019,14,4,NA,NA
ABW,2020,14,NA,NA,1
AFG,1989,19,NA,145,NA
AFG,1990,19,NA,45,NA
AFG,1991,19,NA,64,NA
AFG,1992,18,NA,4,NA
AFG,1992,19,NA,72,NA
AFG,1993,18,NA,9,NA
AFG,1993,19,NA,106,NA
AFG,1994,19,NA,244,NA
AFG,1995,18,NA,1,NA
AFG,1995,19,NA,218,NA
AFG,1996,18,NA,6,NA
AFG,1996,19,NA,228,NA
AFG,1997,18,NA,3,NA
AFG,1997,19,NA,196,NA
AFG,1998,18,NA,20,NA
AFG,1998,19,NA,197,NA
AFG,1999,18,NA,5,NA
AFG,1999,19,NA,184,NA
AFG,2000,18,NA,12,NA
AFG,2000,19,NA,195,NA
AFG,2001,18,NA,33,NA
AFG,2001,19,NA,230,NA
AFG,2002,18,NA,3,NA
AFG,2002,19,NA,91,NA
AFG,2003,18,NA,13,NA
AFG,2003,19,NA,173,NA
AFG,2004,18,NA,24,NA
AFG,2004,19,NA,217,NA
AFG,2005,18,NA,57,NA
AFG,2005,19,NA,373,NA
AFG,2006,18,NA,67,NA
AFG,2006,19,NA,781,NA
AFG,2007,18,NA,66,NA
AFG,2007,19,NA,976,NA
AFG,2008,18,NA,35,NA
AFG,2008,19,NA,1079,NA
AFG,2009,18,NA,64,NA
AFG,2009,19,NA,1450,NA
AFG,2010,18,NA,79,NA
AFG,2010,19,NA,1727,NA
AFG,2011,18,NA,48,NA
AFG,2011,19,NA,2149,NA
AFG,2012,14,NA,NA,877
AFG,2012,18,NA,41,NA
AFG,2012,19,NA,2264,NA
AFG,2013,14,NA,NA,255
AFG,2013,18,NA,48,NA
AFG,2013,19,NA,1878,NA
AFG,2014,14,NA,NA,342
AFG,2014,18,NA,88,NA
AFG,2014,19,NA,2031,NA
AFG,2015,14,NA,NA,602
AFG,2015,18,NA,104,NA
AFG,2015,19,NA,2160,NA
AFG,2016,14,NA,NA,828
AFG,2016,18,NA,107,NA
AFG,2016,19,NA,2316,NA
AFG,2017,14,135,NA,578
AFG,2017,18,298,96,NA
AFG,2017,19,12634,2385,NA
AFG,2018,14,225,NA,540
AFG,2018,18,332,105,NA
AFG,2018,19,13320,3618,NA
AFG,2019,14,62,NA,432
AFG,2019,18,404,130,NA
AFG,2019,19,13203,4552,NA
AFG,2020,14,NA,NA,295
AGO,1997,14,44,NA,NA
AGO,1997,18,51,NA,NA
AGO,1997,19,166,NA,NA
AGO,1998,14,3,NA,NA
AGO,1998,18,105,NA,NA
AGO,1998,19,350,NA,NA
AGO,1999,14,14,NA,NA
AGO,1999,18,94,NA,NA
AGO,1999,19,1230,NA,NA
AGO,2000,14,7,NA,NA
AGO,2000,18,74,NA,NA
AGO,2000,19,237,NA,NA
AGO,2001,14,6,NA,NA
AGO,2001,18,118,NA,NA
AGO,2001,19,189,NA,NA
AGO,2002,14,2,NA,NA
AGO,2002,18,6,NA,NA
AGO,2002,19,18,NA,NA
AGO,2003,14,4,NA,NA
AGO,2003,19,2,NA,NA
AGO,2004,14,3,NA,NA
AGO,2004,18,3,NA,NA
AGO,2004,19,1,NA,NA
AGO,2005,14,1,NA,NA
AGO,2005,19,2,NA,NA
AGO,2006,14,2,NA,NA
AGO,2006,18,1,NA,NA
AGO,2006,19,2,NA,NA
AGO,2007,14,2,NA,NA
AGO,2007,18,7,NA,NA
AGO,2007,19,5,NA,NA
AGO,2008,18,10,NA,NA
AGO,2009,14,2,NA,NA
AGO,2009,18,10,NA,NA
AGO,2009,19,1,NA,NA
AGO,2010,18,6,NA,NA
AGO,2010,19,2,NA,NA
AGO,2011,14,12,NA,NA
AGO,2011,18,6,NA,NA
AGO,2011,19,2,NA,NA
AGO,2012,14,9,NA,29
AGO,2012,18,4,NA,NA
AGO,2012,19,1,NA,NA
AGO,2013,14,11,NA,35
AGO,2013,18,7,NA,NA
AGO,2013,19,1,NA,NA
AGO,2014,14,6,NA,33
AGO,2014,18,1,NA,NA
AGO,2015,14,7,NA,66
AGO,2015,18,1,NA,NA
AGO,2015,19,3,NA,NA
AGO,2016,14,19,NA,45
AGO,2016,18,10,NA,NA
AGO,2016,19,15,NA,NA
AGO,2017,14,44,NA,30
AGO,2017,18,21,NA,NA
AGO,2017,19,19,NA,NA
AGO,2018,14,40,NA,26
AGO,2018,18,19,NA,NA
AGO,2018,19,5,NA,NA
AGO,2019,14,47,NA,12
AGO,2019,18,10,NA,NA
AGO,2019,19,2,NA,NA
AGO,2020,14,NA,NA,13
AIA,2017,14,NA,NA,2
AIA,2018,14,NA,NA,1
ALB,1999,19,NA,8,NA
ALB,2012,14,NA,NA,44
ALB,2013,14,NA,NA,27
ALB,2014,14,NA,NA,44
ALB,2015,14,NA,NA,66
ALB,2016,14,NA,NA,59
ALB,2017,14,NA,NA,145
ALB,2018,14,234,NA,108
ALB,2018,18,1,NA,NA
ALB,2018,19,4,NA,NA
ALB,2019,14,336,NA,114
ALB,2019,18,4,NA,NA
ALB,2019,19,1,NA,NA
ALB,2020,14,NA,NA,21
ALG,1990,19,NA,1,NA
ALG,1991,19,NA,4,NA
ALG,1992,19,NA,120,NA
ALG,1993,18,NA,4,NA
ALG,1993,19,NA,265,NA
ALG,1994,18,NA,7,NA
ALG,1994,19,NA,343,NA
ALG,1995,19,NA,394,NA
ALG,1996,18,NA,1,NA
ALG,1996,19,NA,122,NA
ALG,1997,18,NA,10,NA
ALG,1997,19,NA,118,NA
ALG,1998,18,NA,17,NA
ALG,1998,19,NA,366,NA
ALG,1999,18,NA,19,NA
ALG,1999,19,NA,202,NA
ALG,2000,18,NA,36,NA
ALG,2000,19,NA,212,NA
ALG,2001,18,NA,6,NA
ALG,2001,19,NA,74,NA
ALG,2002,18,NA,88,NA
ALG,2002,19,NA,137,NA
ALG,2003,18,NA,11,NA
ALG,2003,19,NA,198,NA
ALG,2004,18,NA,38,NA
ALG,2004,19,NA,181,NA
ALG,2005,18,NA,4,NA
ALG,2005,19,NA,68,NA
ALG,2006,18,NA,12,NA
ALG,2006,19,NA,79,NA
ALG,2007,18,NA,4,NA
ALG,2007,19,NA,124,NA
ALG,2008,18,NA,3,NA
ALG,2008,19,NA,108,NA
ALG,2009,18,NA,17,NA
ALG,2009,19,NA,174,NA
ALG,2010,18,NA,8,NA
ALG,2010,19,NA,84,NA
ALG,2011,18,NA,11,NA
ALG,2011,19,NA,114,NA
ALG,2012,18,NA,10,NA
ALG,2012,19,NA,114,NA
ALG,2013,18,NA,3,NA
ALG,2013,19,NA,70,NA
ALG,2014,19,NA,43,NA
ALG,2015,19,NA,46,NA
ALG,2016,19,NA,27,NA
ALG,2017,19,NA,26,NA
ALG,2018,18,NA,1,NA
ALG,2018,19,NA,9,NA
ALG,2019,18,NA,1,NA
ALG,2019,19,NA,8,NA
ANG,1989,18,NA,18,NA
ANG,1989,19,NA,242,NA
ANG,1990,18,NA,16,NA
ANG,1990,19,NA,165,NA
ANG,1991,19,NA,19,NA
ANG,1992,18,NA,2,NA
ANG,1992,19,NA,36,NA
ANG,1993,18,NA,20,NA
ANG,1993,19,NA,200,NA
ANG,1994,18,NA,30,NA
ANG,1994,19,NA,290,NA
ANG,1995,18,NA,11,NA
ANG,1995,19,NA,65,NA
ANG,1996,18,NA,2,NA
ANG,1996,19,NA,26,NA
ANG,1997,18,NA,17,NA
ANG,1997,19,NA,18,NA
ANG,1998,18,NA,38,NA
ANG,1998,19,NA,72,NA
ANG,1999,18,NA,44,NA
ANG,1999,19,NA,200,NA
ANG,2000,18,NA,52,NA
ANG,2000,19,NA,77,NA
ANG,2001,18,NA,55,NA
ANG,2001,19,NA,67,NA
ANG,2002,18,NA,22,NA
ANG,2002,19,NA,47,NA
ANG,2003,18,NA,20,NA
ANG,2003,19,NA,16,NA
ANG,2004,18,NA,5,NA
ANG,2004,19,NA,14,NA
ANG,2005,18,NA,7,NA
ANG,2005,19,NA,6,NA
ANG,2006,18,NA,2,NA
ANG,2006,19,NA,10,NA
ANG,2007,18,NA,1,NA
ANG,2007,19,NA,21,NA
ANG,2008,19,NA,9,NA
ANG,2009,19,NA,9,NA
ANG,2010,18,NA,1,NA
ANG,2010,19,NA,3,NA
ANG,2011,19,NA,2,NA
ANG,2013,19,NA,1,NA
ANG,2014,19,NA,6,NA
ANG,2015,19,NA,2,NA
ANG,2016,18,NA,1,NA
ANG,2016,19,NA,17,NA
ANG,2017,18,NA,1,NA
ANG,2017,19,NA,23,NA
ANG,2018,18,NA,5,NA
ANG,2018,19,NA,1,NA
ANG,2019,18,NA,2,NA
ANG,2019,19,NA,9,NA
ARE,2012,14,NA,NA,108
ARE,2013,14,NA,NA,54
ARE,2014,14,NA,NA,68
ARE,2015,14,NA,NA,100
ARE,2016,14,NA,NA,187
ARE,2017,14,1,NA,182
ARE,2018,14,1,NA,106
ARE,2018,19,1,NA,NA
ARE,2019,14,1,NA,92
ARE,2019,19,1,NA,NA
ARE,2020,14,NA,NA,64
ARG,1992,19,NA,1,NA
ARG,1994,18,NA,1,NA
ARG,2012,14,NA,NA,95
ARG,2013,14,NA,NA,81
ARG,2014,14,NA,NA,73
ARG,2015,14,NA,NA,138
ARG,2016,14,NA,NA,173
ARG,2017,14,NA,NA,152
ARG,2018,14,NA,NA,163
ARG,2019,14,1234,NA,81
ARG,2019,18,26,NA,NA
ARG,2019,19,1,NA,NA
ARG,2020,14,NA,NA,45
ARM,1992,19,NA,9,NA
ARM,1993,19,NA,7,NA
ARM,1994,19,NA,1,NA
ARM,1995,19,NA,6,NA
ARM,2005,19,NA,1,NA
ARM,2006,19,NA,2,NA
ARM,2012,14,NA,NA,187
ARM,2012,19,NA,5,NA
ARM,2013,14,NA,NA,378
ARM,2013,19,NA,1,NA
ARM,2014,14,NA,NA,259
ARM,2015,14,NA,NA,425
ARM,2015,18,NA,1,NA
ARM,2015,19,NA,7,NA
ARM,2016,14,NA,NA,369
ARM,2016,19,NA,1,NA
ARM,2017,14,NA,NA,204
ARM,2018,14,379,NA,540
ARM,2018,18,11,NA,NA
ARM,2018,19,1353,1,NA
ARM,2019,14,323,NA,227
ARM,2019,18,5,NA,NA
ARM,2019,19,1356,2,NA
ARM,2020,14,NA,NA,212
ASM,2016,14,NA,NA,7
ASM,2019,14,NA,NA,4
ASM,2020,14,NA,NA,2
ATA,2012,14,NA,NA,5
ATA,2013,14,NA,NA,2
ATA,2014,14,NA,NA,1
ATA,2015,14,NA,NA,6
ATA,2016,14,NA,NA,5
ATA,2017,14,NA,NA,15
ATA,2018,14,NA,NA,3
ATA,2019,14,NA,NA,2
ATA,2020,14,NA,NA,2
ATG,2012,14,NA,NA,1
ATG,2013,14,NA,NA,5
ATG,2016,14,NA,NA,4
ATG,2017,14,NA,NA,4
ATG,2018,14,NA,NA,3
ATG,2019,14,8,NA,4
ATG,2019,18,1,NA,NA
ATG,2020,14,NA,NA,3
AUL,2018,18,NA,1,NA
AUL,2018,19,NA,1,NA
AUS,2012,14,NA,NA,426
AUS,2013,14,NA,NA,525
AUS,2014,14,NA,NA,828
AUS,2015,14,NA,NA,1216
AUS,2016,14,NA,NA,1529
AUS,2017,14,NA,NA,1442
AUS,2018,14,NA,NA,1312
AUS,2019,14,NA,NA,1455
AUS,2020,14,NA,NA,1105
AUT,2012,14,NA,NA,20
AUT,2013,14,NA,NA,56
AUT,2014,14,NA,NA,84
AUT,2015,14,NA,NA,158
AUT,2016,14,NA,NA,198
AUT,2017,14,NA,NA,108
AUT,2018,14,NA,NA,147
AUT,2019,14,NA,NA,117
AUT,2020,14,NA,NA,47
AZE,1991,19,NA,3,NA
AZE,1992,18,NA,1,NA
AZE,1992,19,NA,180,NA
AZE,1993,19,NA,72,NA
AZE,1994,19,NA,58,NA
AZE,1995,19,NA,9,NA
AZE,1996,19,NA,3,NA
AZE,1997,19,NA,3,NA
AZE,1998,19,NA,4,NA
AZE,1999,19,NA,6,NA
AZE,2000,19,NA,7,NA
AZE,2001,19,NA,5,NA
AZE,2004,19,NA,3,NA
AZE,2005,19,NA,22,NA
AZE,2006,19,NA,8,NA
AZE,2007,19,NA,11,NA
AZE,2008,19,NA,7,NA
AZE,2009,19,NA,6,NA
AZE,2010,19,NA,14,NA
AZE,2011,19,NA,20,NA
AZE,2012,14,NA,NA,211
AZE,2012,19,NA,12,NA
AZE,2013,14,NA,NA,227
AZE,2013,19,NA,10,NA
AZE,2014,14,NA,NA,116
AZE,2014,19,NA,33,NA
AZE,2015,14,NA,NA,90
AZE,2015,19,NA,43,NA
AZE,2016,14,NA,NA,233
AZE,2016,19,NA,31,NA
AZE,2017,14,NA,NA,150
AZE,2017,19,NA,21,NA
AZE,2018,14,64,NA,139
AZE,2018,18,11,NA,NA
AZE,2018,19,8353,17,NA
AZE,2019,14,61,NA,143
AZE,2019,18,7,NA,NA
AZE,2019,19,4382,10,NA
AZE,2020,14,NA,NA,147
BAH,2011,18,NA,24,NA
BDI,1997,14,2,NA,NA
BDI,1997,18,93,NA,NA
BDI,1997,19,106,NA,NA
BDI,1998,14,2,NA,NA
BDI,1998,18,58,NA,NA
BDI,1998,19,51,NA,NA
BDI,1999,18,88,NA,NA
BDI,1999,19,75,NA,NA
BDI,2000,14,7,NA,NA
BDI,2000,18,139,NA,NA
BDI,2000,19,344,NA,NA
BDI,2001,14,4,NA,NA
BDI,2001,18,227,NA,NA
BDI,2001,19,374,NA,NA
BDI,2002,14,6,NA,NA
BDI,2002,18,166,NA,NA
BDI,2002,19,268,NA,NA
BDI,2003,18,123,NA,NA
BDI,2003,19,94,NA,NA
BDI,2004,14,1,NA,NA
BDI,2004,18,22,NA,NA
BDI,2004,19,52,NA,NA
BDI,2005,18,39,NA,NA
BDI,2005,19,32,NA,NA
BDI,2006,14,2,NA,NA
BDI,2006,18,39,NA,NA
BDI,2006,19,66,NA,NA
BDI,2007,14,1,NA,NA
BDI,2007,18,11,NA,NA
BDI,2007,19,16,NA,NA
BDI,2008,14,3,NA,NA
BDI,2008,18,25,NA,NA
BDI,2008,19,52,NA,NA
BDI,2009,14,12,NA,NA
BDI,2009,18,30,NA,NA
BDI,2009,19,31,NA,NA
BDI,2010,14,6,NA,NA
BDI,2010,18,41,NA,NA
BDI,2010,19,54,NA,NA
BDI,2011,14,2,NA,NA
BDI,2011,18,9,NA,NA
BDI,2011,19,16,NA,NA
BDI,2012,14,1,NA,NA
BDI,2012,18,5,NA,NA
BDI,2012,19,7,NA,NA
BDI,2013,14,2,NA,4
BDI,2013,18,5,NA,NA
BDI,2013,19,4,NA,NA
BDI,2014,14,16,NA,7
BDI,2014,18,29,NA,NA
BDI,2014,19,22,NA,NA
BDI,2015,14,456,NA,405
BDI,2015,18,529,NA,NA
BDI,2015,19,338,NA,NA
BDI,2016,14,121,NA,95
BDI,2016,18,653,NA,NA
BDI,2016,19,183,NA,NA
BDI,2017,14,168,NA,27
BDI,2017,18,589,NA,NA
BDI,2017,19,68,NA,NA
BDI,2018,14,144,NA,19
BDI,2018,18,659,NA,NA
BDI,2018,19,93,NA,NA
BDI,2019,14,95,NA,13
BDI,2019,18,499,NA,NA
BDI,2019,19,106,NA,NA
BDI,2020,14,NA,NA,9
BEL,2012,14,NA,NA,116
BEL,2013,14,NA,NA,86
BEL,2014,14,NA,NA,147
BEL,2015,14,NA,NA,162
BEL,2016,14,NA,NA,299
BEL,2016,18,NA,2,NA
BEL,2016,19,NA,4,NA
BEL,2017,14,NA,NA,245
BEL,2018,14,NA,NA,387
BEL,2018,18,NA,2,NA
BEL,2018,19,NA,2,NA
BEL,2019,14,NA,NA,332
BEL,2020,14,NA,NA,154
BEN,1997,14,2,NA,NA
BEN,1998,14,2,NA,NA
BEN,1998,18,1,NA,NA
BEN,1999,14,1,NA,NA
BEN,1999,18,1,NA,NA
BEN,2000,14,1,NA,NA
BEN,2001,18,3,NA,NA
BEN,2002,14,1,NA,NA
BEN,2003,14,1,NA,NA
BEN,2003,18,1,NA,NA
BEN,2004,14,1,NA,NA
BEN,2004,19,1,NA,NA
BEN,2005,14,2,NA,NA
BEN,2006,14,1,NA,NA
BEN,2007,18,2,NA,NA
BEN,2007,19,1,NA,NA
BEN,2008,14,1,NA,NA
BEN,2009,14,1,NA,NA
BEN,2009,18,1,NA,NA
BEN,2010,14,9,NA,NA
BEN,2011,14,4,NA,NA
BEN,2011,18,2,NA,NA
BEN,2011,19,1,NA,NA
BEN,2012,14,12,NA,10
BEN,2012,18,1,NA,NA
BEN,2013,14,8,NA,6
BEN,2013,18,1,NA,NA
BEN,2014,14,7,NA,22
BEN,2015,14,5,NA,50
BEN,2015,18,1,NA,NA
BEN,2015,19,2,NA,NA
BEN,2016,14,10,NA,65
BEN,2016,18,3,NA,NA
BEN,2016,19,3,NA,NA
BEN,2017,14,28,NA,51
BEN,2017,18,3,NA,NA
BEN,2017,19,3,NA,NA
BEN,2018,14,15,NA,72
BEN,2018,18,13,NA,NA
BEN,2018,19,3,NA,NA
BEN,2019,14,40,NA,76
BEN,2019,18,8,1,NA
BEN,2019,19,7,NA,NA
BEN,2020,14,NA,NA,59
BFA,1997,14,4,NA,NA
BFA,1998,14,2,NA,NA
BFA,1998,18,1,NA,NA
BFA,1999,14,27,NA,NA
BFA,1999,18,2,NA,NA
BFA,1999,19,2,NA,NA
BFA,2000,14,20,NA,NA
BFA,2000,18,1,NA,NA
BFA,2000,19,1,NA,NA
BFA,2001,14,4,NA,NA
BFA,2002,14,1,NA,NA
BFA,2002,18,5,NA,NA
BFA,2003,18,1,NA,NA
BFA,2004,14,1,NA,NA
BFA,2004,18,1,NA,NA
BFA,2004,19,2,NA,NA
BFA,2005,14,6,NA,NA
BFA,2006,14,3,NA,NA
BFA,2006,18,1,NA,NA
BFA,2006,19,4,NA,NA
BFA,2007,14,1,NA,NA
BFA,2008,14,7,NA,NA
BFA,2008,19,5,NA,NA
BFA,2009,14,1,NA,NA
BFA,2010,14,4,NA,NA
BFA,2011,14,120,NA,NA
BFA,2011,18,5,NA,NA
BFA,2011,19,4,NA,NA
BFA,2012,14,59,NA,10
BFA,2012,18,4,NA,NA
BFA,2012,19,3,NA,NA
BFA,2013,14,33,NA,5
BFA,2013,18,3,NA,NA
BFA,2013,19,2,NA,NA
BFA,2014,14,101,NA,111
BFA,2014,18,3,NA,NA
BFA,2014,19,13,NA,NA
BFA,2015,14,100,NA,73
BFA,2015,18,4,NA,NA
BFA,2015,19,7,NA,NA
BFA,2016,14,76,NA,42
BFA,2016,18,9,NA,NA
BFA,2016,19,15,NA,NA
BFA,2017,14,95,NA,33
BFA,2017,18,46,NA,NA
BFA,2017,19,40,NA,NA
BFA,2018,14,115,NA,23
BFA,2018,18,120,NA,NA
BFA,2018,19,100,NA,NA
BFA,2019,14,163,NA,15
BFA,2019,18,350,NA,NA
BFA,2019,19,265,NA,NA
BFA,2020,14,NA,NA,7
BFO,2016,18,NA,2,NA
BFO,2017,18,NA,22,NA
BFO,2017,19,NA,5,NA
BFO,2018,18,NA,32,NA
BFO,2018,19,NA,33,NA
BFO,2019,18,NA,132,NA
BFO,2019,19,NA,89,NA
BGD,2010,14,1714,NA,NA
BGD,2010,18,424,NA,NA
BGD,2010,19,400,NA,NA
BGD,2011,14,1546,NA,NA
BGD,2011,18,408,NA,NA
BGD,2011,19,327,NA,NA
BGD,2012,14,1282,NA,407
BGD,2012,18,340,NA,NA
BGD,2012,19,195,NA,NA
BGD,2013,14,2088,NA,588
BGD,2013,18,398,NA,NA
BGD,2013,19,229,NA,NA
BGD,2014,14,655,NA,444
BGD,2014,18,252,NA,NA
BGD,2014,19,208,NA,NA
BGD,2015,14,1521,NA,675
BGD,2015,18,183,NA,NA
BGD,2015,19,185,NA,NA
BGD,2016,14,538,NA,927
BGD,2016,18,140,NA,NA
BGD,2016,19,139,NA,NA
BGD,2017,14,402,NA,745
BGD,2017,18,65,NA,NA
BGD,2017,19,94,NA,NA
BGD,2018,14,932,NA,1010
BGD,2018,18,198,NA,NA
BGD,2018,19,68,NA,NA
BGD,2019,14,1337,NA,900
BGD,2019,18,259,NA,NA
BGD,2019,19,106,NA,NA
BGD,2020,14,NA,NA,378
BGR,2012,14,NA,NA,119
BGR,2013,14,NA,NA,607
BGR,2014,14,NA,NA,248
BGR,2015,14,NA,NA,154
BGR,2016,14,NA,NA,147
BGR,2017,14,NA,NA,86
BGR,2018,14,375,NA,96
BGR,2019,14,386,NA,44
BGR,2019,18,4,NA,NA
BGR,2020,14,NA,NA,109
BHR,2012,14,NA,NA,886
BHR,2013,14,NA,NA,310
BHR,2014,14,NA,NA,312
BHR,2015,14,NA,NA,286
BHR,2016,14,2794,NA,578
BHR,2016,18,3,NA,NA
BHR,2016,19,3,NA,NA
BHR,2017,14,3718,NA,404
BHR,2017,18,7,NA,NA
BHR,2017,19,19,NA,NA
BHR,2018,14,1619,NA,194
BHR,2018,18,5,NA,NA
BHR,2019,14,676,NA,123
BHR,2020,14,NA,NA,53
BHS,2012,14,NA,NA,21
BHS,2013,14,NA,NA,25
BHS,2014,14,NA,NA,21
BHS,2015,14,NA,NA,25
BHS,2016,14,NA,NA,47
BHS,2017,14,NA,NA,27
BHS,2018,14,NA,NA,42
BHS,2019,14,6,NA,46
BHS,2019,18,1,NA,NA
BHS,2019,19,1,NA,NA
BHS,2020,14,NA,NA,14
BHU,1997,19,NA,1,NA
BHU,2004,18,NA,1,NA
BIH,2012,14,NA,NA,14
BIH,2013,14,NA,NA,9
BIH,2014,14,NA,NA,55
BIH,2015,14,NA,NA,19
BIH,2016,14,NA,NA,30
BIH,2017,14,NA,NA,23
BIH,2018,14,228,NA,45
BIH,2018,18,10,NA,NA
BIH,2018,19,17,NA,NA
BIH,2019,14,151,NA,24
BIH,2019,18,15,NA,NA
BIH,2019,19,10,NA,NA
BIH,2020,14,NA,NA,8
BLR,2012,14,NA,NA,126
BLR,2013,14,NA,NA,38
BLR,2014,14,NA,NA,60
BLR,2015,14,NA,NA,145
BLR,2016,14,NA,NA,128
BLR,2017,14,NA,NA,356
BLR,2018,14,106,NA,63
BLR,2018,18,7,NA,NA
BLR,2019,14,170,NA,88
BLR,2019,18,6,NA,NA
BLR,2020,14,NA,NA,867
BLZ,2012,14,NA,NA,6
BLZ,2013,14,NA,NA,5
BLZ,2014,14,NA,NA,11
BLZ,2015,14,NA,NA,14
BLZ,2016,14,NA,NA,17
BLZ,2017,14,NA,NA,31
BLZ,2018,14,NA,NA,26
BLZ,2019,14,12,NA,13
BLZ,2019,18,48,NA,NA
BLZ,2019,19,16,NA,NA
BLZ,2020,14,NA,NA,8
BMU,2012,14,NA,NA,6
BMU,2014,14,NA,NA,4
BMU,2015,14,NA,NA,6
BMU,2016,14,NA,NA,18
BMU,2017,14,NA,NA,9
BMU,2018,14,NA,NA,7
BMU,2019,14,NA,NA,8
BMU,2020,14,NA,NA,6
BNG,1989,18,NA,11,NA
BNG,1989,19,NA,9,NA
BNG,1990,18,NA,12,NA
BNG,1990,19,NA,15,NA
BNG,1991,18,NA,20,NA
BNG,1991,19,NA,16,NA
BNG,1992,18,NA,17,NA
BNG,1992,19,NA,12,NA
BNG,1993,18,NA,3,NA
BNG,1993,19,NA,15,NA
BNG,1994,18,NA,1,NA
BNG,1994,19,NA,5,NA
BNG,1995,18,NA,1,NA
BNG,1995,19,NA,12,NA
BNG,1996,18,NA,3,NA
BNG,1996,19,NA,20,NA
BNG,1997,18,NA,1,NA
BNG,1997,19,NA,10,NA
BNG,1998,18,NA,1,NA
BNG,1998,19,NA,10,NA
BNG,1999,18,NA,1,NA
BNG,1999,19,NA,17,NA
BNG,2000,18,NA,1,NA
BNG,2000,19,NA,7,NA
BNG,2001,18,NA,1,NA
BNG,2001,19,NA,26,NA
BNG,2002,19,NA,4,NA
BNG,2003,18,NA,2,NA
BNG,2003,19,NA,13,NA
BNG,2004,18,NA,9,NA
BNG,2004,19,NA,28,NA
BNG,2005,18,NA,9,NA
BNG,2005,19,NA,57,NA
BNG,2006,18,NA,2,NA
BNG,2006,19,NA,72,NA
BNG,2007,19,NA,13,NA
BNG,2008,18,NA,1,NA
BNG,2008,19,NA,10,NA
BNG,2009,18,NA,1,NA
BNG,2009,19,NA,8,NA
BNG,2010,18,NA,1,NA
BNG,2010,19,NA,7,NA
BNG,2011,19,NA,1,NA
BNG,2012,19,NA,2,NA
BNG,2013,18,NA,5,NA
BNG,2013,19,NA,33,NA
BNG,2014,19,NA,2,NA
BNG,2015,18,NA,6,NA
BNG,2015,19,NA,2,NA
BNG,2016,18,NA,13,NA
BNG,2016,19,NA,12,NA
BNG,2017,18,NA,1,NA
BNG,2017,19,NA,22,NA
BNG,2018,18,NA,3,NA
BNG,2018,19,NA,17,NA
BNG,2019,19,NA,2,NA
BOL,1998,19,NA,1,NA
BOL,2000,19,NA,9,NA
BOL,2012,14,NA,NA,33
BOL,2013,14,NA,NA,97
BOL,2014,14,NA,NA,26
BOL,2015,14,NA,NA,43
BOL,2016,14,NA,NA,48
BOL,2017,14,NA,NA,44
BOL,2018,14,NA,NA,65
BOL,2019,14,611,NA,231
BOL,2019,18,6,NA,NA
BOL,2020,14,NA,NA,48
BOS,1992,18,NA,43,NA
BOS,1992,19,NA,332,NA
BOS,1993,18,NA,82,NA
BOS,1993,19,NA,531,NA
BOS,1994,18,NA,58,NA
BOS,1994,19,NA,385,NA
BOS,1995,18,NA,100,NA
BOS,1995,19,NA,333,NA
BOT,1990,18,NA,1,NA
BRA,1993,18,NA,2,NA
BRA,1993,19,NA,2,NA
BRA,1994,18,NA,2,NA
BRA,1994,19,NA,4,NA
BRA,1995,18,NA,4,NA
BRA,1995,19,NA,4,NA
BRA,1996,18,NA,1,NA
BRA,1996,19,NA,2,NA
BRA,1997,18,NA,1,NA
BRA,1997,19,NA,9,NA
BRA,1998,19,NA,3,NA
BRA,1999,18,NA,2,NA
BRA,1999,19,NA,10,NA
BRA,2000,19,NA,11,NA
BRA,2001,19,NA,10,NA
BRA,2002,18,NA,1,NA
BRA,2002,19,NA,16,NA
BRA,2003,19,NA,7,NA
BRA,2004,19,NA,12,NA
BRA,2005,18,NA,6,NA
BRA,2005,19,NA,10,NA
BRA,2006,19,NA,3,NA
BRA,2007,18,NA,2,NA
BRA,2007,19,NA,7,NA
BRA,2008,18,NA,1,NA
BRA,2008,19,NA,4,NA
BRA,2009,19,NA,3,NA
BRA,2010,19,NA,2,NA
BRA,2011,19,NA,3,NA
BRA,2012,14,NA,NA,61
BRA,2012,19,NA,2,NA
BRA,2013,14,NA,NA,265
BRA,2013,19,NA,1,NA
BRA,2014,14,NA,NA,66
BRA,2014,19,NA,1,NA
BRA,2015,14,NA,NA,217
BRA,2015,19,NA,8,NA
BRA,2016,14,NA,NA,637
BRA,2016,19,NA,2,NA
BRA,2017,14,NA,NA,403
BRA,2017,19,NA,64,NA
BRA,2018,14,NA,NA,363
BRA,2018,19,NA,90,NA
BRA,2019,14,3755,NA,451
BRA,2019,18,2251,1,NA
BRA,2019,19,4282,262,NA
BRA,2020,14,NA,NA,291
BRB,2012,14,NA,NA,2
BRB,2013,14,NA,NA,3
BRB,2014,14,NA,NA,4
BRB,2015,14,NA,NA,13
BRB,2016,14,NA,NA,14
BRB,2017,14,NA,NA,32
BRB,2018,14,NA,NA,11
BRB,2019,14,NA,NA,11
BRB,2020,14,NA,NA,6
BRN,2012,14,NA,NA,17
BRN,2013,14,NA,NA,5
BRN,2014,14,NA,NA,28
BRN,2015,14,NA,NA,27
BRN,2016,14,NA,NA,60
BRN,2017,14,NA,NA,18
BRN,2018,14,NA,NA,25
BRN,2019,14,NA,NA,51
BRN,2020,14,NA,NA,8
